25898,3,40,0.528174224,5028,0,1434
1445,4,263,0.464150647,5722,0,1257
36638,3,99,0.704952229,3768,0,2915
2724,3,106,0.908208547,2925,0,2415
6804,4,87,0.500391788,5309,0,516
19299,3,262,0.846666667,3138,0,2554
13889,2,94,0.784951256,3385,0,1192
28788,3,76,0.870065488,3054,0,617
17667,6,59,0.765,3474,0,3062
61870,3,459,0.830625,3200,0,770
16916,2,716,0.896811741,2964,0,1081
48546,3,245,0.569096553,4671,0,2005
22074,6,388,0.715545087,3715,0,1404
23122,2,302,0.98240946,2706,0,1116
39006,2,233,0.64,4154,0,2148
1521,3,429,0.627916863,4234,0,1013
41495,4,233,0.478608461,5555,0,1020
54306,5,12,0.658296608,4039,0,996
23313,4,445,0.489596759,5431,0,590
13049,4,284,0.7125,3732,0,1889
4566,3,678,0.95,2799,0,1493
985,3,305,0.851440922,3123,0,2687
43340,2,34,0.849386777,3131,0,454
12115,6,415,0.944760213,2815,0,2159
40317,3,207,0.726661202,3660,0,1438
20711,3,423,0.468283451,5680,0,2411
61647,4,6,0.740125209,3594,0,1608
59580,3,156,0.896582406,2967,0,830
20210,4,96,0.589878049,4510,0,3313
39521,3,103,0.760546026,3498,0,1997
29770,2,188,0.92,2892,0,2335
9285,2,177,0.92,2892,0,826
54644,4,415,0.730345869,3643,0,2979
28963,3,371,0.794223881,3350,0,415
39349,2,525,0.45,5913,0,1934
46735,4,38,0.728243021,3654,0,765
9252,2,210,0.565168826,4709,0,929
49850,3,507,0.50463595,5274,0,1124
1313,3,447,0.951555238,2797,0,1735
46277,3,312,0.704579142,3778,0,2481
45130,2,234,0.55,4840,0,1228
49278,2,100,0.817124002,3258,0,1687
46658,2,13,0.560614866,4749,0,903
24590,2,35,0.684240555,3891,0,673
21940,3,165,0.815718224,3265,0,1252
5546,4,217,0.685759526,3884,0,986
46378,2,164,0.59453125,4480,0,1865
42454,4,380,0.875,3044,0,637
14911,8,555,0.4375,6088,0,827
36059,2,174,0.365,7298,0,1298
40210,2,538,0.925,2880,0,1491
5520,4,663,0.717092867,3715,0,692
59622,3,2,0.593333333,4491,0,899
525,3,226,0.85795235,3106,0,2447
8275,2,706,0.675,3948,0,1321
37626,3,544,0.598159785,4456,0,838
60357,5,276,0.648520681,4110,0,574
41654,4,629,0.606783519,4393,0,830
54679,5,357,0.527219695,5057,0,2938
48142,2,223,0.91,2930,0,2124
45287,3,11,0.847790143,3145,378,996
53181,3,35,0.88,3030,0,1584
12350,4,22,0.409277053,6515,0,2085
17608,3,418,0.687774052,3877,0,2919
10101,5,159,0.695498174,3834,0,2611
3727,2,65,0.719436202,3707,0,1815
9838,3,228,0.805283816,3312,0,2738
45511,3,193,0.727925764,3664,0,453
28478,3,36,0.50883823,5242,572,1256
29956,4,217,0.598223817,4459,0,2197
47958,2,177,0.561855518,4748,0,2270
174,4,4,0.334449041,7977,0,1173
58823,4,80,0.616191686,4330,0,1207
20042,3,358,0.910716724,2930,0,424
57442,4,122,0.540411098,4938,0,2067
9531,5,36,0.549913456,4853,0,2987
48261,2,8,0.702685624,3798,0,1519
57846,4,562,0.7,3813,0,1818
45423,2,497,0.775,3444,0,638
55352,4,153,0.902671627,2957,0,2230
30634,3,124,0.824643188,3237,0,1545
24323,4,8,0.506765376,5268,0,551
44191,2,313,0.75,3560,0,1163
43178,2,506,0.75,3560,0,533
35057,4,209,0.463247745,5764,0,612
10904,2,50,0.875,3052,0,418
37170,4,47,0.289480815,9226,0,2510
31742,3,543,0.87053455,3068,0,1435
6150,3,621,0.759181353,3518,0,661
7435,3,147,0.585639114,4561,0,370
8131,2,502,0.429937228,6213,0,754
39339,5,12,0.612,4365,0,1491
51634,2,54,0.47,5684,0,602
43603,2,278,0.47,5684,0,454
56975,2,661,0.65,4110,0,1701
32359,2,564,0.65,4110,0,1034
19429,5,69,0.575630252,4641,0,2226
51123,6,66,0.658334155,4058,0,839
16543,2,72,0.754902515,3539,0,394
16210,2,219,1.093618502,2443,0,483
59469,3,392,0.615480304,4341,0,514
20986,2,23,0.67,3988,0,2300
35508,2,180,0.5,5344,0,2957
36483,4,91,0.744096352,3591,0,431
267,4,8,0.507704731,5263,0,993
17078,2,212,0.910763463,2934,0,877
5075,5,1,0.870733138,3069,0,1149
40648,2,558,0.760472396,3514,0,1308
47820,4,548,0.488075237,5476,0,2364
35318,2,536,0.716747117,3729,0,1237
21687,3,229,0.820641695,3257,0,1958
8796,4,563,0.718548387,3720,0,2265
11567,3,159,0.710930851,3760,0,2186
41773,3,645,0.637831067,4191,0,728
61900,3,42,0.39,6855,0,1108
37166,5,44,0.532906119,5017,0,2561
54443,4,12,0.739477323,3616,0,618
32553,2,659,1.347782258,1984,0,659
37190,3,547,0.634297913,4216,0,2499
47486,4,19,0.665728155,4017,0,2532
1804,3,80,0.9506861,2813,0,554
32178,4,519,0.649283807,4119,0,1112
44652,5,412,0.530855498,5038,0,2664
59574,2,94,0.934802517,2861,0,1018
19704,2,430,0.817389976,3272,0,972
3135,4,313,0.50131209,5335,0,2120
57745,3,517,0.700720461,3817,0,2002
5343,4,220,0.698722571,3828,0,450
8075,3,274,0.801864508,3336,0,544
25119,2,557,0.925,2892,0,556
51430,3,216,0.453333333,5901,0,705
36951,4,611,0.718367347,3724,0,2674
22013,4,605,0.905960041,2953,0,1682
34242,4,176,0.626557377,4270,0,454
120,3,614,0.872099087,3068,0,1218
16503,3,89,0.588306948,4548,0,385
35238,4,46,0.713128998,3752,0,404
15576,4,153,0.54196273,4937,0,660
51694,4,592,0.787739182,3397,0,594
24787,4,646,0.824399261,3246,0,667
19009,2,207,0.693829401,3857,0,2739
21433,2,430,0.715232496,3742,0,2122
44848,4,306,0.6625,4040,0,3112
32507,4,199,0.688693079,3887,0,1052
41951,2,314,0.675,3966,0,857
40737,4,224,0.807385404,3316,0,1411
44790,4,315,0.659783144,4058,0,2019
59968,2,282,0.875,3060,0,621
50252,2,668,0.875,3060,0,673
1976,2,191,0.658701107,4065,0,384
49290,3,52,0.624024703,4291,0,1641
36618,3,133,0.850609911,3148,0,2937
51325,3,554,0.775275043,3454,0,680
53048,2,679,1,2678,0,689
22750,4,449,1,2678,0,1406
20358,3,168,0.648430993,4130,0,3195
47961,2,172,0.92,2911,0,2305
17373,3,12,0.487732653,5491,0,1281
54074,3,298,0.584379228,4583,0,1643
33689,3,253,0.920474227,2910,0,633
11610,3,248,0.46,5823,0,2433
25242,2,426,0.529476285,5060,0,440
34270,6,110,0.603167492,4442,0,377
36518,3,42,0.704479495,3804,0,1171
10441,3,10,0.743333333,3606,0,1232
21037,2,132,0.829613123,3231,0,2257
58048,3,447,0.85669543,3129,0,1853
32983,3,219,0.678292004,3952,0,419
32338,3,334,0.650024248,4124,0,913
9769,3,181,0.653066991,4105,0,2788
27588,4,507,0.4875,5500,0,1992
5172,3,307,0.683333333,3924,0,1007
51613,3,306,0.816347032,3285,0,615
1132,3,705,0.816347032,3285,0,2530
34222,2,417,1,2682,0,419
24537,5,20,0.904613828,2965,0,668
25864,4,208,0.481371141,5572,0,1551
14519,4,336,0.359076305,7470,0,921
17401,4,62,0.7825,3428,0,557
50337,3,396,0.966666667,2775,0,450
30133,3,242,0.798386905,3360,0,1679
7459,4,116,0.648766626,4135,0,454
57462,2,304,0.495,5420,0,2079
8260,2,49,0.87,3084,0,1425
18602,3,278,0.58521265,4585,0,489
50860,7,277,0.472993125,5673,0,919
44103,4,239,0.403074497,6658,0,757
9936,2,34,0.79898184,3359,0,2667
9089,4,37,0.505039518,5314,0,1204
47567,4,85,0.662188502,4053,0,2458
644,3,601,0.82657838,3247,0,2911
28171,3,298,0.642273271,4179,0,2545
1883,3,34,0.636856465,4215,0,461
62244,3,32,0.360787529,7441,0,454
58369,2,650,0.45,5966,0,1585
61720,2,583,0.675,3978,0,1413
59505,3,590,0.81739726,3285,0,613
49866,3,358,0.533624801,5032,0,1041
31171,3,526,0.816666667,3288,0,1543
50336,4,161,0.677065053,3966,0,1018
59242,3,377,0.878426562,3057,0,896
60419,7,140,0.347849741,7720,0,705
49525,4,259,0.661026335,4063,0,638
33903,3,135,0.427150127,6288,0,517
40932,4,136,0.673941295,3986,0,1222
62021,4,686,0.4,6718,0,690
59369,4,173,1.021375903,2631,0,591
48365,3,37,0.592951688,4533,0,2139
54189,3,38,0.440931759,6096,0,1211
41268,2,379,0.75,3584,0,380
31467,2,149,0.845,3182,0,852
47292,2,47,0.63,4268,0,3201
37665,3,543,0.986065273,2727,0,783
8037,2,562,0.825,3260,0,563
26278,2,164,0.588076082,4574,0,1030
29114,4,74,0.804684415,3343,0,3313
33075,4,60,0.593985427,4529,0,828
58669,4,99,0.673404255,3995,0,1367
40206,5,40,0.524926829,5125,0,1677
5916,4,378,0.576011561,4671,0,729
28964,5,91,0.514,5235,0,415
27475,2,102,0.805411553,3341,0,585
14577,4,472,0.975,2760,0,1042
1724,3,48,0.75,3588,0,639
52164,5,34,0.627749009,4287,0,476
55267,2,57,0.66,4078,0,2513
21068,4,185,0.614509132,4380,0,2169
22073,3,37,0.633790911,4247,0,1630
45753,2,403,0.925,2910,0,2861
50734,4,228,0.75255801,3577,0,982
41451,3,75,0.493333333,5457,0,937
34031,4,140,0.603641256,4460,0,545
41360,6,40,0.558237977,4824,0,484
41497,3,203,0.810885276,3321,0,985
21503,4,152,0.331378122,8127,0,2044
22524,2,104,0.398358231,6761,0,1299
61806,6,400,0.691666667,3894,0,1398
4708,3,13,0.774867664,3476,0,1388
60753,5,94,0.51857913,5194,0,668
18605,2,254,0.58,4644,0,475
60291,2,662,0.696483971,3868,0,831
7562,3,350,0.401146516,6716,0,1543
43826,5,137,0.578550569,4657,0,1537
11761,6,130,0.673333333,4002,0,2264
21410,2,289,0.913154863,2951,0,2095
56503,2,33,0.685,3934,0,2556
54190,2,240,0.786343741,3427,0,1211
30968,4,331,0.470487081,5728,0,1906
19866,2,501,1,2695,0,634
22580,3,549,0.826748466,3260,0,1166
44938,5,382,0.855650794,3150,0,2922
30897,2,387,0.781019994,3451,0,1927
14878,3,112,0.653262239,4126,0,508
36009,2,609,0.710624835,3793,0,1543
35266,3,435,0.617063401,4369,0,1456
57871,5,160,0.630343699,4277,0,1920
41146,5,114,0.822,3280,0,880
36220,3,189,0.576062807,4681,0,1134
26058,3,3,0.640522565,4210,0,1118
15869,3,424,0.813729632,3314,0,500
20785,2,144,0.802846085,3359,0,2380
30460,3,102,0.572125583,4714,0,1813
48515,3,16,0.503852046,5353,0,2083
55027,4,226,0.433419573,6223,0,2686
18901,2,15,0.675,3996,0,2826
13107,2,150,0.505,5342,0,1823
51666,3,190,0.475208737,5677,0,609
1558,2,678,1,2698,0,944
46858,4,247,0.760033803,3550,0,615
26093,3,471,0.92627875,2913,0,640
43198,4,284,0.670089397,4027,0,477
60977,5,223,0.515370512,5236,0,548
4357,2,112,0.781944364,3451,0,1617
50998,4,263,0.667654626,4042,0,651
20562,5,29,0.51575387,5233,0,2484
55543,3,348,0.561153846,4810,0,1293
46064,3,46,0.683341772,3950,0,2652
36217,2,243,0.92,2934,0,1154
26170,4,23,0.817583283,3302,0,808
37783,5,71,0.843913723,3199,0,593
18417,4,268,0.461641587,5848,0,959
33421,2,395,0.524528852,5147,0,407
51407,2,708,0.475,5684,0,720
25626,4,21,0.588735281,4586,0,389
6750,3,562,0.960170697,2812,0,572
5477,2,543,0.9,3000,0,794
6808,4,19,0.52765683,5117,0,590
39835,2,329,0.65,4154,0,1436
37929,2,225,0.65,4154,0,416
25228,2,519,0.65,4154,0,518
12060,2,364,0.65,4154,0,2216
7937,2,478,0.65,4154,0,578
62789,3,86,0.525436855,5139,0,2549
29200,3,556,0.573207467,4714,0,3219
50420,3,287,0.421145217,6418,0,441
55069,3,136,0.542468393,4983,0,2679
43722,5,7,0.56743073,4764,0,1564
30472,4,162,0.524241954,5158,0,2019
5930,2,635,1.377534386,1963,0,635
36722,2,157,0.809141233,3342,0,2854
56854,2,269,0.958978723,2820,0,2314
35460,3,216,0.778675497,3473,0,3061
13542,4,499,0.540447642,5004,0,880
1654,3,527,0.778020713,3476,0,768
51777,2,458,0.525471148,5147,0,458
11838,6,43,0.717971861,3767,0,2101
10635,2,401,0.890549885,3037,0,775
16293,4,268,0.98,2760,0,474
44896,4,120,0.522825667,5174,0,2277
14760,4,522,0.551386058,4906,0,919
48847,2,295,0.395,6850,0,1948
60593,6,345,0.377188458,7174,0,654
3667,3,232,0.891785832,3035,0,1836
33814,3,145,0.516362076,5242,0,629
26202,4,209,0.710086569,3812,0,555
9103,3,202,0.796147059,3400,0,1188
16437,4,214,0.47,5760,0,569
32613,4,43,0.55888109,4844,0,945
30199,2,191,0.641094009,4223,0,2175
42187,3,467,0.889990138,3042,0,821
39571,3,139,0.69,3924,0,2059
391,5,96,0.445688889,6075,0,638
14385,5,206,0.819500605,3304,0,734
26298,5,17,0.485987078,5572,0,1221
7374,4,410,1,2708,0,418
4014,4,23,0.540854803,5007,0,1902
7325,4,71,0.739568542,3662,0,411
49845,5,193,0.577866439,4687,0,998
28326,3,199,0.611548882,4429,0,2077
15529,6,137,0.531936371,5092,0,658
46323,2,47,1.14,2376,0,2278
32965,2,48,0.72,3762,0,538
16784,3,240,0.79,3429,0,1729
8747,3,195,0.627083333,4320,0,3376
25410,2,357,0.800324963,3385,0,389
21729,2,364,0.6,4516,0,2006
27114,3,57,0.799062224,3391,0,1553
12132,2,311,0.953819078,2841,0,2181
43487,2,400,0.5,5420,0,402
25484,2,397,0.5,5420,0,399
53504,3,178,0.741050041,3657,0,2956
59432,5,196,0.987638484,2744,0,901
26657,4,614,0.835707678,3243,0,2741
22605,5,374,0.392804348,6900,0,1411
19011,3,571,0.51882657,5224,0,2718
19020,5,362,0.73752381,3675,0,2715
19652,4,641,0.916672303,2957,0,1130
11971,4,337,0.781944044,3467,0,2232
34598,4,10,0.544316402,4981,0,1369
61297,3,108,0.729886945,3715,0,458
28670,5,218,0.90663992,2991,0,787
39724,2,169,0.815572932,3325,0,1958
56484,2,716,1,2712,0,1837
50050,2,260,0.986181818,2750,0,1119
30949,6,235,0.722835821,3752,0,1497
41751,3,724,0.63844162,4248,0,989
48320,2,116,0.626799168,4327,0,2144
42744,8,350,0.588628472,4608,0,676
10445,6,94,0.467850983,5798,0,1222
45408,2,145,0.748116382,3626,0,665
59916,3,158,0.562250777,4825,0,933
5823,6,114,0.616530334,4401,0,689
44423,3,359,0.75,3618,0,1170
1268,2,103,0.896432111,3027,0,2020
4885,5,300,0.480533026,5647,0,1214
18010,6,206,0.302519509,8970,0,2910
53419,3,146,0.337685416,8036,0,607
38898,6,31,0.67541563,4018,0,2296
1424,3,49,0.591379385,4589,0,1289
49990,2,66,0.88,3084,0,1114
56701,3,172,0.603028216,4501,0,2418
37027,2,74,0.69,3934,0,2612
25986,4,75,0.723515458,3752,0,1327
34012,3,461,0.491847826,5520,0,489
47992,4,473,0.398152493,6820,0,2214
41447,2,321,0.571867762,4749,0,905
31306,7,173,0.736823114,3686,0,1559
5457,4,371,0.470620343,5771,0,938
45146,3,539,0.618972197,4388,0,924
49316,2,95,0.820069444,3312,0,1601
45565,2,154,0.88137573,3082,0,3035
12432,3,60,0.77549529,3503,0,2113
43291,4,529,0.472404799,5751,0,532
23996,3,400,0.884505208,3072,0,822
4270,4,153,0.704120238,3859,0,885
59532,2,283,0.72,3774,0,1036
44188,2,706,0.7,3882,0,1642
4409,2,499,0.7,3882,0,1464
48907,5,150,0.463180501,5867,0,421
40923,3,61,0.681095238,3990,0,1218
199,2,47,0.875,3106,0,1172
49703,3,214,0.778087604,3493,0,1228
60601,4,296,0.641770956,4235,0,645
2803,2,118,0.835579465,3253,0,2331
26225,3,44,0.574735729,4730,0,401
19997,3,327,0.6658217,4083,0,469
34209,2,50,0.762817059,3564,0,400
22353,5,164,0.437669028,6212,0,1653
22156,4,544,0.55063791,4938,0,694
14712,8,60,0.93375,2912,0,746
965,6,167,0.42,6474,0,2677
54527,2,238,0.595,4570,0,468
35441,3,33,0.8,3399,0,2788
27237,2,22,0.672415925,4044,0,1172
54766,4,565,0.739195434,3679,0,2865
29023,3,232,0.770413598,3530,0,369
29064,2,538,0.701470209,3877,0,3372
22633,2,710,0.701470209,3877,0,1440
22406,3,60,0.747488321,3639,0,1590
13018,2,220,0.677169529,4017,0,1851
49581,2,370,0.725,3752,0,1433
57444,2,21,0.673498391,4039,0,2066
2253,4,206,0.540486787,5033,0,3183
20966,3,58,0.651412835,4176,0,2302
36609,2,561,0.690332403,3941,0,2952
51854,3,239,0.693333333,3924,0,603
35021,2,421,0.8,3401,0,486
14210,3,633,0.685390428,3970,0,808
15963,3,228,0.696666667,3906,0,440
36321,5,377,0.94,2895,0,796
40591,3,697,0.734971645,3703,0,1327
38061,3,332,0.74279476,3664,0,3345
60939,9,24,0.732222222,3717,0,435
62615,2,24,0.721213567,3774,0,2615
28255,2,25,0.721213567,3774,0,2494
28680,3,369,0.543048075,5013,0,767
1331,2,601,0.893729481,3046,0,1671
53014,4,576,0.845652174,3220,0,632
41452,4,213,0.7675,3548,0,934
25110,2,511,0.8,3404,0,699
6993,2,540,0.8,3404,0,699
10673,3,293,0.708083723,3846,0,711
15992,3,25,0.58348329,4668,0,504
816,5,209,0.819404332,3324,0,2780
5572,3,574,0.613905792,4437,0,911
7299,3,400,0.653864618,4166,0,404
27166,2,238,0.58307363,4672,0,1230
10848,6,52,0.341640331,7974,0,484
14976,2,109,0.781721664,3485,0,499
56863,3,188,0.973333333,2799,0,2265
26600,3,245,0.973333333,2799,0,3065
17730,3,299,0.973333333,2799,0,2757
57827,4,256,0.525052997,5189,0,1496
52407,7,225,0.830134065,3282,0,435
52384,4,142,1.078638163,2526,0,434
27889,4,44,0.698272681,3902,0,2771
57104,2,673,0.8,3406,0,2211
18157,6,182,0.516420315,5277,0,1581
45270,3,337,0.858280856,3176,0,1035
5356,6,365,0.783333333,3480,0,889
19092,3,557,0.52729207,5170,0,2699
46112,5,23,0.493612167,5523,0,2590
29607,4,61,0.680426647,4008,0,2974
20361,2,647,0.65,4196,0,3179
4432,2,252,0.65,4196,0,1574
30490,3,83,0.917715343,2972,0,1566
44180,3,64,0.595997378,4577,0,1730
25615,3,185,0.497169674,5487,0,408
49766,3,468,0.568859466,4796,0,1384
12286,4,75,0.877549051,3109,0,2078
42313,2,224,0.45,6064,0,646
47943,4,263,0.569624296,4791,0,2291
45534,6,77,0.469320722,5815,0,2907
51538,4,13,0.62154179,4391,0,381
20313,4,161,0.706693423,3862,0,3212
25326,2,130,0.638642957,4274,0,481
51389,3,473,0.66124031,4128,0,611
29279,2,503,1,2730,0,3140
38187,3,304,0.788665511,3462,0,3227
19143,3,12,0.533713839,5116,0,2682
48429,3,32,0.735416106,3713,0,2116
33917,6,27,0.664217952,4111,0,546
48585,3,112,0.628906034,4342,0,1815
1679,4,9,0.5363956,5091,0,721
810,4,584,0.622050114,4390,0,2786
52068,4,371,0.669362745,4080,0,489
48910,6,221,0.754864566,3618,0,1816
28914,3,72,0.392828995,6953,0,452
27265,5,352,0.846189591,3228,0,1171
26825,5,28,0.775819369,3521,0,2165
27033,2,450,0.770389171,3546,0,2331
60737,2,290,0.697650664,3916,0,592
21424,3,295,0.570110578,4793,0,2111
53046,4,544,0.53844335,5075,0,700
20449,4,121,0.760578903,3593,0,3079
59987,2,691,0.7,3904,0,691
59986,2,681,0.7,3904,0,690
59984,2,598,0.7,3904,0,614
41966,2,536,0.7,3904,0,537
14991,2,645,0.7,3904,0,646
5936,2,478,0.7,3904,0,509
5906,4,8,0.7325,3732,0,735
26475,3,207,0.566741294,4824,0,1109
23601,5,141,0.541705964,5047,0,691
36502,3,80,0.655954894,4168,0,387
58211,2,32,0.608388963,4494,0,1264
42127,3,294,0.580314092,4712,0,867
7312,2,185,0.752550908,3634,0,431
4765,3,31,0.370215243,7387,0,804
18149,4,137,0.548723917,4984,0,1643
31691,4,85,0.544250746,5025,0,1229
23168,2,83,0.785,3484,0,1063
62059,4,629,0.4,6838,0,634
8023,4,486,0.4,6838,0,493
43766,5,95,0.641343494,4265,0,1458
61199,6,20,0.700222677,3907,0,501
31310,5,198,0.446742325,6124,0,1579
55103,7,79,0.832861492,3285,0,2631
50969,3,702,0.666991711,4102,0,897
48683,2,530,0.375,7298,0,1801
2860,2,681,0.375,7298,0,2313
33446,4,465,0.4,6842,0,631
23668,4,361,0.4,6842,0,376
39287,2,473,0.799357477,3424,0,2109
23200,3,651,0.800995025,3417,0,1026
42877,4,402,0.594784876,4602,0,593
44098,2,376,0.728318702,3759,0,627
10870,4,5,0.607488351,4507,0,454
56795,4,276,0.96374516,2841,0,2350
48203,4,375,1,2738,0,2096
36316,3,1,0.76,3603,0,826
32978,3,416,0.524636015,5220,0,773
45459,4,16,0.553938107,4944,0,558
12283,3,113,0.791366657,3461,0,2113
59176,3,640,0.797379913,3435,0,1120
5625,3,138,0.696088945,3935,0,960
53595,2,11,0.774043515,3539,0,2837
34653,3,38,0.540130126,5072,0,1555
37347,3,61,0.889571429,3080,0,1713
10507,3,23,1.094638434,2503,0,1133
38929,3,558,0.701100307,3908,0,2292
39010,3,13,0.557862378,4912,0,2127
60876,4,560,0.4,6852,0,564
46038,4,504,0.78244362,3503,0,2680
26326,2,35,0.551999597,4966,0,1678
15876,2,121,1.41236476,1941,0,585
18663,3,288,0.950624133,2884,0,3044
9264,4,456,0.349808625,7838,0,875
966,4,239,0.49359676,5555,0,2698
40754,5,30,0.778098751,3524,0,859
20988,3,230,0.633277136,4330,0,2244
41418,2,212,0.55,4986,0,562
21984,2,396,0.55,4986,0,1320
19802,3,563,0.930889341,2946,0,865
48485,3,8,0.388844463,7053,0,1980
21674,4,12,0.680049591,4033,0,1284
36408,3,364,0.842383292,3256,0,601
42090,5,372,0.456996502,6003,0,848
60448,3,474,0.894263364,3068,0,758
3948,2,81,0.786026926,3491,0,1739
41639,3,595,0.893310547,3072,0,904
30473,4,97,0.35017226,7837,0,1645
15444,2,730,0.853592535,3215,0,728
11048,3,5,0.727748608,3771,0,3337
40149,4,37,0.53748727,5106,0,1643
5461,2,271,0.846060419,3244,0,973
45515,4,76,0.496681144,5526,0,440
54924,5,464,0.840385793,3266,0,2752
16712,5,33,0.846,3245,0,1607
31034,2,27,0.92,2984,0,1849
56465,5,133,0.546654719,5022,0,3039
12050,4,354,0.517451941,5306,0,1611
14206,4,29,0.602620145,4557,0,1076
18571,2,58,0.874131127,3142,0,531
58200,3,454,0.7,3924,0,1610
16508,3,305,0.906666667,3030,0,381
37310,3,144,0.876589024,3134,0,2015
14899,2,508,0.95,2892,0,745
12753,2,97,0.95,2892,0,1954
38426,2,1,0.785,3500,0,2503
38620,4,173,0.719628078,3818,0,2366
22360,3,264,0.592921882,4634,0,1619
60958,3,130,0.897341607,3062,0,436
49003,2,549,0.827884905,3319,0,1860
17239,4,195,0.712759336,3856,0,1696
7407,7,71,0.446755527,6152,0,377
35374,2,377,0.464874006,5913,0,939
57614,2,7,0.782587532,3513,0,2017
23100,4,674,0.722195955,3807,0,1109
43321,3,243,0.709014956,3878,0,377
43415,2,435,0.775,3548,0,436
50731,3,427,0.629411765,4369,0,986
50063,2,402,1,2750,0,1170
49465,2,555,1,2750,0,1489
30324,2,378,1,2750,0,2035
45192,6,402,0.791666667,3474,0,1173
21620,3,716,0.847273567,3246,0,721
28808,4,26,0.472070031,5826,0,593
61475,3,167,0.48,5730,0,398
46442,5,37,0.561549612,4898,0,1538
42794,3,411,0.666872727,4125,0,584
14759,3,45,0.876666667,3138,0,962
3114,2,208,0.852765034,3226,0,2062
39772,3,298,0.809258824,3400,0,1594
33892,4,222,0.887346017,3101,0,518
41474,3,121,0.804228521,3422,0,878
27275,3,501,0.819321227,3359,0,1154
51499,3,298,0.538456573,5112,0,695
36336,2,20,0.675,4078,0,746
60885,10,17,0.495713,5554,0,608
39618,4,15,0.60369875,4561,0,2017
21408,5,191,0.780688971,3527,0,1722
61403,2,364,0.7,3934,0,374
60789,2,598,0.7,3934,0,612
60179,3,489,0.466666667,5901,0,700
58545,2,521,0.7,3934,0,1501
57439,2,318,0.7,3934,0,2088
57168,2,490,0.7,3934,0,2196
51879,2,376,0.7,3934,0,623
36062,2,701,0.7,3934,0,1281
27599,2,316,0.7,3934,0,375
25461,2,316,0.7,3934,0,416
18684,4,84,0.458660893,6004,0,3012
12514,2,623,0.7,3934,0,2076
12509,2,6,0.7,3934,0,1795
6635,2,510,0.7,3934,0,651
5310,2,592,0.7,3934,0,1078
5220,2,721,0.7,3934,0,1091
13852,4,430,0.558054711,4935,0,1147
6174,3,65,0.939495225,2932,0,776
3786,3,229,0.723778245,3806,0,2587
2432,4,2,0.722452137,3813,0,2239
15574,3,611,0.343662675,8016,0,682
15394,5,607,0.590525188,4665,0,721
23107,2,152,0.73038176,3772,0,1209
1259,3,348,0.646130394,4264,0,2187
29151,3,25,0.751962336,3664,0,3266
15611,4,686,0.472031866,5837,0,691
45067,3,106,0.492017857,5600,0,1559
32297,5,20,0.814,3385,0,984
49595,4,278,0.50475545,5459,0,934
14082,5,192,0.597460971,4612,0,959
59255,2,37,0.855795031,3220,0,1184
61790,2,6,0.922248996,2988,0,1098
22279,3,133,0.713391147,3863,0,1557
7342,3,33,0.945861359,2914,0,414
6225,4,67,0.761868436,3618,0,800
911,4,135,0.876537361,3145,0,2692
31685,5,173,0.616580183,4471,0,936
24289,6,116,0.461165942,5978,0,792
23466,3,391,0.823692859,3347,0,783
594,3,598,0.570099256,4836,0,2980
3765,3,3,0.693660377,3975,0,1941
1659,4,428,0.85,3244,0,747
3982,4,557,0.800435414,3445,0,1270
43452,2,440,0.5,5516,0,445
33497,3,590,0.4,6895,0,636
32744,3,707,0.653399668,4221,0,708
15,3,308,0.666666667,4137,0,1801
46201,5,161,0.652225112,4229,0,2587
42171,4,243,0.545360743,5059,0,596
34056,3,394,0.571854922,4825,0,539
36447,3,100,0.476237487,5794,0,517
27499,3,6,0.781685552,3530,0,545
9499,3,497,0.576027969,4791,0,3085
53058,3,40,0.550522641,5013,0,855
42961,3,456,1.312410842,2103,0,461
30656,4,317,1,2760,0,2013
24355,3,456,1.312410842,2103,0,461
13673,2,579,1,2760,0,856
10201,4,351,1,2760,0,2465
56358,3,383,0.507576315,5438,0,3149
430,3,12,0.618923767,4460,0,551
57052,2,29,0.731475888,3774,0,2248
12506,2,22,0.444326412,6213,0,2079
34914,2,342,0.8,3451,0,746
34156,5,37,0.460286762,5998,0,435
495,6,276,0.572321725,4824,0,412
37120,6,88,0.8552943,3228,0,2562
55604,2,418,1,2761,0,1080
17747,5,531,0.800289855,3450,0,2500
16582,3,299,0.574735637,4804,0,383
62737,3,10,0.758532967,3640,0,2047
43648,2,156,0.711827791,3879,0,1595
45231,5,85,0.614613844,4493,0,1171
21043,4,124,0.811716637,3402,0,2175
2087,3,252,0.656066508,4210,0,3312
24952,4,407,0.426118482,6482,0,590
8214,2,182,0.45,6138,0,1624
4553,2,513,0.45,6138,0,533
62007,3,479,0.495906643,5570,0,593
50121,4,133,0.541114594,5105,0,1022
40375,5,598,0.664038462,4160,0,1591
9349,5,95,0.53400348,5173,0,638
54123,2,70,0.665,4154,0,1295
35711,3,26,0.822441203,3359,0,1859
34055,4,100,0.46594704,5929,0,476
17794,4,21,0.821507583,3363,0,2604
16573,4,291,0.91,3036,0,369
58533,3,606,0.640872187,4311,0,759
16161,3,117,0.767937743,3598,0,511
1682,4,191,0.735,3760,0,714
38201,2,272,0.800376484,3453,0,3203
61037,3,355,0.523962085,5275,0,475
5,3,95,0.954166379,2897,0,2244
52569,3,331,0.587723214,4704,0,454
27442,3,38,0.403333333,6855,0,656
2128,3,523,0.544476172,5078,0,3284
42805,2,519,0.562428804,4916,0,519
